품목코드,품목명,Pattern,period,value
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-02-01,945.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-03-01,857.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-04-01,1342.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-05-01,1607.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-06-01,2504.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-07-01,2015.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-08-01,1772.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-09-01,2113.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-10-01,1249.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-11-01,2250.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-12-01,2942.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-01-01,800.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-02-01,953.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-03-01,1082.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-04-01,900.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-05-01,2175.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-06-01,1171.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-07-01,884.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-08-01,1217.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-09-01,1777.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-10-01,1298.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-11-01,1450.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2024-12-01,1278.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-01-01,1174.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-02-01,1092.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-03-01,1141.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-04-01,1810.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-05-01,1320.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-06-01,1080.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-07-01,1420.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2025-08-01,1675.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-01-01,715.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-02-01,485.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-03-01,872.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-04-01,58.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-05-01,561.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-06-01,3140.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-07-01,2700.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-08-01,2134.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-09-01,189.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-10-01,1895.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-11-01,1673.0
PAS000040AXX,SP-230CO 내수,Erratic,2015-12-01,1675.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-01-01,61.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-02-01,247.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-03-01,2935.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-04-01,829.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-05-01,963.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-06-01,4646.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-07-01,691.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-08-01,1009.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-09-01,1259.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-10-01,847.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-11-01,258.0
PAS000040AXX,SP-230CO 내수,Erratic,2016-12-01,1477.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-01-01,3077.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-02-01,20.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-03-01,863.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-04-01,1247.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-05-01,1588.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-06-01,2615.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-07-01,1947.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-08-01,3713.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-09-01,628.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-10-01,1159.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-11-01,116.0
PAS000040AXX,SP-230CO 내수,Erratic,2017-12-01,101.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-01-01,2834.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-02-01,935.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-03-01,649.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-04-01,512.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-05-01,2056.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-06-01,3490.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-07-01,2037.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-08-01,2059.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-09-01,551.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-10-01,2531.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-11-01,1085.0
PAS000040AXX,SP-230CO 내수,Erratic,2018-12-01,2976.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-01-01,1484.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-02-01,2902.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-03-01,2285.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-04-01,1357.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-05-01,1142.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-06-01,352.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-07-01,1812.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-08-01,2126.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-09-01,1673.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-10-01,1755.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-11-01,605.0
PAS000040AXX,SP-230CO 내수,Erratic,2019-12-01,1966.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-01-01,2993.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-02-01,1754.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-03-01,3812.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-04-01,2793.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-05-01,1604.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-06-01,1062.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-07-01,732.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-08-01,100.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-09-01,933.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-10-01,338.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-11-01,3676.0
PAS000040AXX,SP-230CO 내수,Erratic,2020-12-01,1327.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-01-01,956.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-02-01,94.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-03-01,2639.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-04-01,1101.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-05-01,821.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-06-01,726.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-07-01,1170.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-08-01,1528.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-09-01,40.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-10-01,1042.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-11-01,0.0
PAS000040AXX,SP-230CO 내수,Erratic,2021-12-01,1895.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-01-01,485.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-02-01,1433.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-03-01,3123.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-04-01,1548.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-05-01,1603.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-06-01,909.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-07-01,1786.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-08-01,1767.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-09-01,105.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-10-01,1659.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-11-01,73.0
PAS000040AXX,SP-230CO 내수,Erratic,2022-12-01,2763.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-01-01,1508.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-02-01,983.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-03-01,1501.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-04-01,771.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-05-01,2015.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-06-01,698.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-07-01,2776.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-08-01,1885.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-09-01,960.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-10-01,675.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-11-01,1483.0
PAS000040AXX,SP-230CO 내수,Erratic,2023-12-01,361.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-01-01,750.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-02-01,50.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-03-01,5.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-04-01,60.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-05-01,712.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-06-01,558.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-07-01,1106.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-08-01,583.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-09-01,312.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-10-01,1103.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-11-01,409.0
PAS000040AXX,SP-230CO 내수,Erratic,2024-12-01,354.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-01-01,508.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-02-01,25.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-03-01,909.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-04-01,0.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-05-01,730.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-06-01,1801.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-07-01,90.0
PAS000040AXX,SP-230CO 내수,Erratic,2025-08-01,1527.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-01-01,1675.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-02-01,1210.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-03-01,4050.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-04-01,2235.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-05-01,1200.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-06-01,1285.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-07-01,1780.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-08-01,1480.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-09-01,2215.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-10-01,2040.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-11-01,700.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2015-12-01,1810.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-01-01,730.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-02-01,465.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-03-01,1690.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-04-01,2050.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-05-01,1979.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-06-01,1700.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-07-01,1790.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-08-01,1031.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-09-01,2425.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-10-01,2065.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-11-01,2350.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2016-12-01,680.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-01-01,2515.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-02-01,2840.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-03-01,3527.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-04-01,1870.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-05-01,505.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-06-01,800.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-07-01,1030.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-08-01,780.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-09-01,1150.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-10-01,1065.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-11-01,810.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2017-12-01,980.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-01-01,160.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-02-01,1275.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-03-01,1370.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-04-01,730.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-05-01,1600.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-06-01,990.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-07-01,780.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-08-01,863.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-09-01,425.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-10-01,1020.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-11-01,312.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2018-12-01,1061.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-01-01,1215.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-02-01,659.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-03-01,1040.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-04-01,911.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-05-01,2280.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-06-01,655.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-07-01,1015.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-08-01,590.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-09-01,605.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-10-01,1390.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-11-01,1272.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2019-12-01,426.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-01-01,550.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-02-01,0.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-03-01,470.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-04-01,780.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-05-01,1155.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-06-01,1887.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-07-01,400.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-08-01,460.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-09-01,1320.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-10-01,320.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-11-01,430.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2020-12-01,1630.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-01-01,750.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-02-01,880.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-03-01,390.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-04-01,785.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-05-01,110.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-06-01,1065.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-07-01,200.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-08-01,30.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-09-01,500.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-10-01,265.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-11-01,170.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2021-12-01,150.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-01-01,800.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-02-01,0.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-03-01,1340.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-04-01,300.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-05-01,390.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-06-01,220.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-07-01,40.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-08-01,110.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-09-01,200.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-10-01,490.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-11-01,150.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2022-12-01,185.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-01-01,120.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-02-01,50.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-03-01,1110.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-04-01,540.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-05-01,250.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-06-01,91.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-07-01,520.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-08-01,560.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-09-01,210.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-10-01,30.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-11-01,310.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2023-12-01,100.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-01-01,140.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-02-01,60.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-03-01,80.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-04-01,290.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-05-01,110.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-06-01,65.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-07-01,575.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-08-01,90.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-09-01,40.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-10-01,210.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-11-01,55.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2024-12-01,50.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-01-01,60.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-02-01,0.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-03-01,0.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-04-01,10.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-05-01,10.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-06-01,140.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-07-01,0.0
SDC000002AXX,S. DRC-40K 수출 /65,Erratic,2025-08-01,70.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-01-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-02-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-03-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-04-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-05-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-06-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-07-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-08-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-09-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-10-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-11-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2015-12-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-01-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-02-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-03-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-04-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-05-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-06-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-07-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-08-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-09-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-10-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-11-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2016-12-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-01-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-02-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-03-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-04-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-05-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-06-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-07-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-08-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-09-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-10-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-11-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2017-12-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-01-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-02-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-03-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-04-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-05-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-06-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-07-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-08-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-09-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-10-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-11-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2018-12-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-01-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-02-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-03-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-04-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-05-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-06-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-07-01,0.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-08-01,610.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-09-01,7595.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-10-01,8726.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-11-01,12596.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2019-12-01,14916.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-01-01,8093.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-02-01,5938.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-03-01,10718.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-04-01,6825.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-05-01,9634.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-06-01,12171.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-07-01,8040.0
